header,value,key
﻿Fecha_hora,'05/01/2019_22:30:00',474
﻿Fecha_hora,'05/01/2019_22:45:00',475
﻿Fecha_hora,'05/01/2019_23:00:00',476
﻿Fecha_hora,'05/01/2019_23:15:00',477
﻿Fecha_hora,'05/01/2019_23:30:00',478
﻿Fecha_hora,'05/01/2019_23:45:00',479
﻿Fecha_hora,'06/01/2019_0:00:00',480
﻿Fecha_hora,'06/01/2019_0:15:00',481
﻿Fecha_hora,'06/01/2019_0:30:00',482
﻿Fecha_hora,'06/01/2019_0:45:00',483
﻿Fecha_hora,'06/01/2019_1:00:00',484
﻿Fecha_hora,'06/01/2019_1:15:00',485
﻿Fecha_hora,'06/01/2019_1:30:00',486
﻿Fecha_hora,'06/01/2019_1:45:00',487
﻿Fecha_hora,'06/01/2019_2:00:00',488
﻿Fecha_hora,'06/01/2019_2:15:00',489
﻿Fecha_hora,'06/01/2019_2:30:00',490
﻿Fecha_hora,'06/01/2019_2:45:00',491
﻿Fecha_hora,'06/01/2019_3:00:00',492
﻿Fecha_hora,'06/01/2019_3:15:00',493
﻿Fecha_hora,'06/01/2019_3:30:00',494
﻿Fecha_hora,'06/01/2019_3:45:00',495
﻿Fecha_hora,'06/01/2019_4:00:00',496
﻿Fecha_hora,'06/01/2019_4:15:00',497
﻿Fecha_hora,'06/01/2019_4:30:00',498
﻿Fecha_hora,'06/01/2019_4:45:00',499
