month_day_hour_min,n_p,i_uiip,p_uiip
29761,1.486,405.59,25.84
29762,1.574,397.89,25.68
29763,1.668,391.99,25.74
29764,1.759,396.81,25.69
29765,1.849,399.45,25.8
29766,1.936,395.66,25.69
29767,2.025,392.98,25.8
29768,2.117,399.39,25.69
29769,2.205,409.89,25.68
29770,2.293,409.75,25.77
29771,2.38,406.44,25.88
29772,2.459,410.29,25.78
29773,2.549,435.33,25.6
29774,2.634,422.49,25.59
29775,2.723,408.63,25.77
29776,2.811,423.38,25.58
29777,2.895,412.38,25.8
29778,2.985,399.73,23.58
29779,3.035,216.49,19.41
29780,3.021,176.87,21.2
29781,3.011,238.4,21.65
29782,3.002,142.47,18.31
29783,2.958,111.42,17.18
29784,2.906,110.67,17.73
29785,2.843,111,17.39
29786,2.771,111.56,16.91
29787,2.693,111.53,17.29
29788,2.621,110.2,18.01
29789,2.551,109.96,18.03
29790,2.481,109.58,18.07
29791,2.415,109.7,18.18
29792,2.347,110.01,18.35
29793,2.28,109.35,18.48
29794,2.215,108.88,18.48
29795,2.154,94.81,18.03
29796,2.095,151.87,19.78
29797,2.058,193.41,20.69
29798,2.021,181.09,20.71
29799,1.985,181.43,20.75
29800,1.955,162.08,20.74
29801,1.922,164.79,20.73
29802,1.892,167.28,20.55
29803,1.853,173.84,20.71
29804,1.817,175.08,20.3
29805,1.776,142.48,18.61
29806,1.735,131.4,18.69
29807,1.664,142.26,18.72
29808,1.625,191.43,20.71
29809,1.603,223.05,21.78
29810,1.581,191.25,20.68
29811,1.545,153.71,19.08
29812,1.525,165.56,19.88
29813,1.506,232.66,21.93
29814,1.495,253.27,22.29
29815,1.49,246.26,22.88
29816,1.5,254.38,22.39
29817,1.509,240.26,22.37
29818,1.5,246.59,22.13
29819,1.502,255.76,22.07
29820,1.503,246.2,22.6
29821,1.498,212.16,21
29822,1.483,164.25,20.71
29823,1.451,162.52,20.53
29824,1.427,162.4,20.55
29825,1.401,162.14,20.5
29826,1.348,161.13,20.62
29827,1.316,162.03,20.54
29828,1.303,161.23,20.73
29829,1.276,161.56,20.24
29830,1.247,159.9,20.8
29831,1.22,158.76,20.56
29832,1.2,158.69,20.8
29833,1.17,140.18,19.42
29834,1.133,118.68,18.24
29835,1.086,117.27,17.52
29836,1.048,113.26,19.39
29837,1.009,115.15,17.63
29838,0.972,149.27,18.27
29839,0.953,211.4,21.56
29840,0.943,172.75,20.7
29841,0.895,127.05,20.31
29842,0.875,194.86,21.64
29843,0.87,190.76,21.77
29844,0.866,181.32,20.93
29845,0.876,182.56,20.69
29846,0.878,192.52,20.88
29847,0.887,169.22,20.8
29848,0.92,355.44,23.43
29849,1.007,388.09,24.71
29850,1.087,374.57,24.73
29851,1.165,360.89,24.79
29852,1.24,373.32,24.71
29853,1.313,363.78,24.72
29854,1.395,352.17,24.82
29855,1.491,350.27,24.71
29856,1.571,358.83,24.69
29857,1.653,357.87,24.71
29858,1.745,361.17,24.73
29859,1.83,347.41,24.8
29860,1.911,350.67,24.75
29861,1.996,349.23,24.78
29862,2.085,353.86,24.71
29863,2.169,362.32,24.78
29864,2.249,381.59,24.64
29865,2.313,385.76,24.59
29866,2.403,381.37,24.76
29867,2.493,373.15,24.68
29868,2.581,379.87,24.69
29869,2.653,406.6,24.74
29870,2.733,387.81,24.71
29871,2.824,346.4,21.43
29872,2.903,346.09,20.66
29873,2.983,342.61,20.71
29874,3.051,344.97,19.85
29875,3.09,184.36,17.8
29876,3.066,88.93,19.73
29877,3.04,138.26,20.56
29878,3.019,157.82,20.69
29879,2.998,156.99,19.41
29880,2.933,51.78,16.33
29881,2.847,52.4,16.52
29882,2.771,53.31,15.83
29883,2.672,53.01,16.29
29884,2.597,53.81,15.63
29885,2.508,54.34,14.86
29886,2.453,53.61,15.61
29887,0,0,0
29888,2.225,53.19,16.22
29889,2.187,52.13,17.41
29890,2.17,0,17.55
29891,2.007,0,16.43
29892,1.972,173.89,20.44
29893,1.933,153.72,20.48
29894,1.901,162.51,20.16
29895,1.864,151.93,20.12
29896,1.825,170.38,20.01
29897,1.785,169.11,20.33
29898,1.751,164.21,20.29
29899,1.711,173.32,20.29
29900,1.672,148.83,20.23
29901,1.639,152.82,20.14
29902,1.607,175.72,21.16
29903,1.592,223.42,21.73
29904,1.575,224.72,21.69
29905,1.564,225.61,21.76
29906,1.551,221.77,21.79
29907,1.551,226.65,21.86
29908,1.55,226.29,21.73
29909,1.544,221.81,21.9
29910,1.54,223.64,21.76
29911,1.541,219.65,21.71
29912,1.549,220.46,21.76
29913,1.546,235.6,21.95
29914,1.545,172.55,21.31
29915,1.52,145.86,20.58
29916,1.493,147.32,20.3
29917,1.472,146.25,20.8
29918,1.447,146.96,20.61
29919,1.418,146.71,20.52
29920,1.391,146.31,20.21
29921,1.362,146.04,20.28
29922,1.329,147.24,20.18
29923,1.294,145.95,20.17
29924,1.269,147.25,19.52
29925,1.235,113.89,18.54
29926,1.185,109.75,17.55
29927,1.157,108.36,16.71
29928,1.106,101.33,19.28
29929,1.053,102.25,19.35
29930,1.007,101.38,19.37
29931,0.973,100.1,19.58
29932,0.927,97.21,19.04
29933,0.851,48.11,16.92
29934,0.788,138.54,21.1
29935,0.779,231.98,22.7
29936,0.781,235.35,21.12
29937,0.779,232.61,22.46
29938,0.774,214.46,23.45
29939,0.763,198.32,22.03
29940,0.769,213.33,20.95
29941,0.756,196.12,21.19
29942,0.757,190.91,21.39
29943,0.738,171.54,21.23
29944,0.751,312.04,20.99
29945,0.817,338.26,21.18
29946,0.885,325.38,21.24
29947,0.959,316.73,21.18
29948,1.03,336.44,21.19
29949,1.099,320.84,21.22
29950,1.17,314.83,21.21
29951,1.234,313.22,21.19
29952,1.3,312.3,21.24
29953,1.371,320.95,21.22
29954,1.445,405.94,24.72
29955,1.531,421.12,25.83
29956,1.628,419.71,25.34
29957,1.718,400.05,24.82
29958,1.803,383.64,24.71
29959,1.888,387.16,24.77
29960,1.969,406.67,25.06
29961,2.053,413.72,25.77
29962,2.14,404.22,25.75
29963,2.219,402.16,25.77
29964,2.309,408.62,25.72
29965,2.394,433.84,25.67
29966,2.47,428.54,25.82
29967,2.553,402.52,24.67
29968,2.633,389.91,23.42
29969,2.707,395.48,23.18
29970,2.792,384.07,23.23
29971,2.858,243.24,19.42
29972,2.87,197.36,20.01
29973,2.87,230.8,20.94
29974,2.865,228.74,22.03
29975,2.86,235.72,20.47
29976,2.846,153.22,17.05
29977,2.778,61.95,14.46
29978,2.693,61.79,14.81
29979,2.609,61.5,15.19
29980,2.526,59.74,16.61
29981,2.447,60.44,15.86
29982,2.373,59.76,16.71
29983,2.297,47.71,16.34
29984,2.213,0.01,14
29985,2.125,0.01,14.28
29986,2.025,7.66,14.97
29987,1.943,147.51,20.46
29988,1.946,224.98,21.54
29989,1.928,230.07,21.45
29990,1.91,229.07,21.37
29991,1.895,191.31,20.87
29992,1.868,187.05,20.71
29993,1.837,180.91,20.75
29994,1.795,171.91,20.78
29995,1.761,170.46,20.79
29996,1.733,162.38,20.81
29997,1.71,158.95,20.85
29998,1.681,171.57,20.79
29999,1.651,170.22,20.73
30000,1.629,162.18,20.8
30001,1.607,167.14,20.67
30002,1.579,172.31,20.88
30003,1.544,164.54,20.77
30004,1.529,211.32,21.65
30005,1.517,233.23,21.98
30006,1.511,233.37,21.74
30007,1.483,232.85,22.15
30008,1.492,229.37,22.33
30009,1.508,229.53,21.8
30010,1.502,215.5,22.26
30011,1.485,159.51,20.18
30012,1.467,156.91,20.88
30013,1.449,157.43,20.77
30014,1.419,157.31,20.74
30015,1.395,156.93,20.95
30016,1.382,156.66,20.86
30017,1.372,156.62,20.96
30018,1.34,157.04,20.63
30019,1.304,156.07,20.67
30020,1.305,155.37,20.77
30021,1.268,155.81,20.51
30022,1.237,155.79,20.32
30023,1.206,155.9,20.6
30024,1.171,155.37,20.56
30025,1.147,155.45,20.25
30026,1.117,154.83,20.38
30027,1.083,155.18,20.46
30028,1.056,154.21,20.43
30029,1.023,156.7,19.41
30030,0.989,154.52,20.39
30031,0.971,181.05,20.85
30032,0.939,127.27,20.05
30033,0.908,149.53,20.85
30034,0.882,145.35,20.64
30035,0.871,179.05,21.54
30036,0.867,181.56,21.91
30037,0.866,179.31,21.28
30038,0.86,173.01,21.25
30039,0.855,174.24,21.34
30040,0.885,334.15,23.45
30041,0.973,379.12,24.21
30042,1.059,378.45,24.2
30043,1.141,378.5,24.22
30044,1.224,383.57,24.29
30045,1.305,368.2,24.24
30046,1.39,366.17,24.26
30047,1.476,360.24,24.24
30048,1.56,365.33,24.19
30049,1.653,382.43,24.19
30050,1.737,373.87,24.23
30051,1.813,362.91,24.2
30052,1.893,359.67,24.24
30053,1.967,353.06,22.24
30054,2.041,347.93,22.2
30055,2.119,344.05,20.93
30056,2.201,337.23,20.89
30057,2.278,340.05,20.9
30058,2.361,345.84,20.9
30059,2.443,347.55,20.9
30060,2.517,324.15,18.99
30061,2.582,308.59,18.76
30062,2.643,317.84,18.67
30063,2.705,308.31,18.59
30064,2.771,310.09,18.67
30065,2.829,303.32,17.9
30066,2.873,243.59,15.6
30067,2.898,205.12,18.71
30068,2.906,193.4,20.3
30069,2.91,208.43,20.52
30070,2.91,218.17,20.29
30071,2.893,181.79,20.67
30072,2.855,84.94,15.02
30073,2.786,56.05,16.88
30074,2.707,57.21,15.86
30075,2.633,57.04,16.29
30076,2.559,56.72,16.59
30077,2.476,56.79,16.29
30078,2.375,56.56,16.5
30079,2.303,56.02,16.87
30080,2.23,56.1,16.82
30081,2.155,57.69,16.8
30082,2.098,193.05,21.42
30083,2.082,210.94,21.47
30084,2.065,179.36,20.82
30085,2.03,174.31,20.72
30086,2.005,168.85,20.76
30087,1.976,167.34,20.78
30088,1.945,164.4,20.75
30089,1.919,171.02,20.68
30090,1.887,171.18,20.75
30091,1.859,163.81,20.6
30092,1.831,168.44,20.68
30093,1.803,173.17,20.77
30094,1.772,168.15,20.79
30095,1.749,175.33,20.69
30096,1.723,195.96,21.47
30097,1.711,224.32,21.76
30098,1.702,226.41,21.73
30099,1.694,228.3,21.63
30100,1.677,162.41,20.02
30101,1.643,120.92,19.78
30102,1.603,127.85,20.26
30103,1.59,213.53,21.77
30104,1.59,221.21,21.65
30105,1.591,214.99,21.69
30106,1.596,216.17,21.67
30107,1.592,228.07,22.47
30108,1.595,230.51,22.18
30109,1.6,209.93,20.39
30110,1.578,113.62,19.22
30111,1.543,114.01,19.57
30112,1.507,114.23,19.48
30113,1.466,115.26,19.07
30114,1.433,113.24,19.96
30115,1.397,115.92,18.65
30116,1.357,116.66,17.8
30117,1.31,80.63,17.68
30118,1.261,78.38,18.82
30119,1.211,77.48,19.18
30120,1.161,78.15,18.57
30121,1.103,77.56,18.95
30122,1.051,77.45,18.55
30123,1,77.6,18.73
30124,0.949,76.75,18.67
30125,0.892,77.36,18.29
30126,0.845,181.06,22.53
30127,0.839,228.8,23.3
30128,0.836,234.93,21.33
30129,0.833,229.66,22.76
30130,0.839,209.29,22.8
30131,0.839,206.19,22.53
30132,0.833,197.41,22.07
30133,0.829,173.16,21.23
30134,0.825,184.85,21.12
30135,0.82,174.3,21.18
30136,0.841,345.54,23.01
30137,0.926,400.17,23.65
30138,1.019,387.88,23.77
30139,1.107,400.3,23.67
30140,1.193,401.74,23.61
30141,1.277,390.8,23.7
30142,1.371,381.15,23.71
30143,1.465,376.73,23.71
30144,1.561,378.94,23.64
30145,1.655,390.04,23.76
30146,1.749,385.19,23.75
30147,1.842,378.79,23.77
30148,1.933,389.44,23.65
30149,2.017,391.59,23.6
30150,2.108,362.55,21.63
30151,2.177,364.42,21.69
30152,2.262,366.56,21.64
30153,2.345,370.14,21.78
30154,2.422,364.47,21.8
30155,2.486,339.14,21.66
30156,2.55,316.65,18.97
30157,2.615,302.37,17.65
30158,2.673,300.31,17.58
30159,2.734,292.81,17.6
30160,2.793,318.74,17.64
30161,2.841,318.49,17.62
30162,2.892,312.06,17.68
30163,2.933,217.69,19.25
30164,2.939,194.66,19.57
30165,2.943,174.71,19.27
30166,2.907,65.07,16.19
30167,2.842,60.37,17.47
30168,2.772,60.35,17.19
30169,2.703,59.7,17.67
30170,2.637,59.91,17.54
30171,2.574,60.23,17.56
30172,2.503,60.38,17.57
30173,2.433,60.34,17.41
30174,2.368,60.87,17.37
30175,2.299,60.49,17.63
30176,2.234,60.32,17.81
30177,2.181,83.25,19.07
30178,2.141,117.22,19.54
30179,2.097,128.21,19.52
30180,2.063,123.56,19.61
30181,2.021,117.29,19.71
30182,1.999,126.04,19.74
30183,1.951,117.41,19.67
30184,1.904,119.31,19.63
30185,1.869,136.72,19.99
30186,1.843,153.1,20.68
30187,1.813,155.5,20.67
30188,1.791,152.28,20.69
30189,1.765,156.48,20.61
30190,1.737,157.19,20.67
30191,1.712,165.94,20.65
30192,1.685,160.27,20.56
30193,1.662,161.99,20.58
30194,1.649,167.7,20.71
30195,1.63,142.99,19.61
30196,1.598,180.74,19.89
30197,1.593,214.24,21.87
30198,1.595,209.23,21.61
30199,1.59,212.57,21.65
30200,1.587,216.31,21.47
30201,1.583,209.25,21.59
30202,1.579,206.3,21.63
30203,1.578,210.51,21.84
30204,1.577,202.31,21.93
30205,1.56,122.55,19.7
30206,1.539,114.57,20.04
30207,1.507,114.34,19.9
30208,1.477,114.23,19.82
30209,1.443,115.68,18.88
30210,1.409,114.21,19.84
30211,1.371,113.99,19.9
30212,1.338,115.92,18.87
30213,1.303,116.08,18.41
30214,1.269,115.52,18.81
30215,1.233,88.6,18.5
30216,1.185,57.1,17.2
30217,1.139,55.09,18.5
30218,1.086,55.72,17.79
30219,1.019,55.78,17.67
30220,0.953,55.41,17.93
30221,0.895,55.27,17.73
30222,0.827,127.14,20.88
30223,0.821,220.48,22.61
30224,0.826,223.5,22.76
30225,0.817,211.17,22.63
30226,0.811,210.01,22.78
30227,0.81,202.41,22.67
30228,0.811,196.65,21.93
30229,0.815,178.01,21.24
30230,0.808,184.26,21.22
30231,0.801,176.73,21.41
30232,0.827,352.4,23.02
30233,0.91,416.28,24.18
30234,0.987,398.07,24.27
30235,1.075,389.31,24.25
30236,1.155,398.93,24.25
30237,1.238,395.52,24.24
30238,1.345,396.06,24.16
30239,1.431,384.55,24.29
30240,1.526,387.28,24.14
30241,1.62,388.77,24.13
30242,1.705,377.55,24.16
30243,1.785,369.44,24.27
30244,1.877,365.96,24.24
30245,1.955,353.76,22.66
30246,2.04,353.14,22.71
30247,2.128,353.65,22.71
30248,2.213,367.36,22.69
30249,2.293,367.76,22.69
30250,2.381,363.51,22.6
30251,2.462,357,22.7
30252,2.545,360.39,22.62
30253,2.632,359.6,22.67
30254,2.715,321.59,20.44
30255,2.783,303.2,19.21
30256,2.848,291.54,18.24
30257,2.913,295.74,17.66
30258,2.975,256.31,16.39
30259,3.008,145.86,18.44
30260,2.983,72.2,20.03
30261,2.949,76.75,19.75
30262,2.922,76.99,19.88
30263,2.887,78.01,19.2
30264,2.843,80.3,16.99
30265,2.791,80.21,16.86
30266,2.729,78.48,17.95
30267,2.668,77.96,17.5
30268,2.597,78.78,16.78
30269,2.524,79.8,15.84
30270,2.443,78.45,16.32
30271,2.363,79.72,15.41
30272,2.279,78.3,16.05
30273,2.198,78.11,16.45
30274,2.12,78.34,16.03
30275,2.04,77.99,16.54
30276,1.961,77.46,16.69
30277,1.883,78.52,16
30278,1.802,122.73,18.41
30279,1.762,224.3,21.83
30280,1.743,234.31,21.45
30281,1.721,233.12,21.63
30282,1.706,263.99,22.2
30283,1.7,270.43,22.2
30284,1.7,266.56,22.26
30285,1.699,264.64,22.24
30286,1.697,258.28,22.23
30287,1.697,252.03,22.33
30288,1.694,266.75,22.15
30289,1.699,256.74,22.07
30290,1.7,249.03,21.39
30291,1.7,263.42,21.71
30292,1.699,257.49,21.74
30293,1.696,261.75,21.76
30294,1.695,262.23,21.82
30295,1.69,266.47,21.79
30296,1.685,271,21.76
30297,1.685,241.23,21.77
30298,1.691,232.67,21.71
30299,1.691,235.31,21.77
30300,1.688,223.85,21.71
30301,1.683,154.21,17.83
30302,1.647,93.39,18.14
30303,1.608,93.41,18.17
30304,1.562,95.07,17.29
30305,1.509,94.46,17.63
30306,1.463,92.09,19.11
30307,1.422,94.55,17.88
30308,1.379,94.94,17.2
30309,1.335,94.43,17.99
30310,1.294,91.92,19.63
30311,1.256,93.84,18.47
30312,1.224,94.71,17.72
30313,1.178,92.3,19.09
30314,1.131,92.88,19.22
30315,1.078,93.48,18.33
30316,1.008,92.96,19.16
30317,0.973,92.12,19.22
30318,0.926,92.14,19.43
30319,0.877,92.38,19.53
30320,0.819,157.44,21.55
30321,0.779,224.08,22.72
30322,0.781,215.8,22.6
30323,0.788,215.34,22.73
30324,0.797,196.92,22.12
30325,0.791,211.72,21.18
30326,0.79,197.82,21.27
30327,0.79,180.39,21.2
30328,0.81,306.14,21.23
30329,0.875,428.66,24.71
30330,0.973,429.35,24.94
30331,1.057,412.41,24.88
30332,1.142,411.69,24.72
30333,1.227,410.99,24.72
30334,1.309,397.23,24.82
30335,1.394,387.86,24.68
30336,1.479,378.13,24.69
30337,1.565,377.61,24.88
30338,1.643,370.27,24.77
30339,1.73,368.86,24.8
30340,1.817,367.02,24.84
30341,1.896,373.53,24.67
30342,1.979,363.27,24.76
30343,2.067,363.04,24.67
30344,2.149,360.23,24.77
30345,2.235,366.16,24.76
30346,2.323,363.34,24.86
30347,2.409,372.64,24.76
30348,2.496,372.78,24.75
30349,2.584,361.48,24.66
30350,2.665,348.82,23.63
30351,2.752,336.01,21.31
30352,2.831,340.56,20.64
30353,2.904,315.31,19.86
30354,2.967,301.22,19.65
30355,3.017,193.79,20.05
30356,3.02,148.76,20.15
30357,3.021,164.48,20.84
30358,3.02,191.78,21.12
30359,3.027,207.08,21.18
30360,3.03,230.69,21.2
30361,3.022,219.22,20.97
30362,2.999,142.21,19.67
30363,2.959,176.25,19.61
30364,2.917,161.96,19.72
30365,2.88,161.01,19.67
30366,2.837,180.55,19.64
30367,2.795,176.39,19.78
30368,2.753,189.27,19.8
30369,2.713,190.15,19.79
30370,2.671,191.6,19.71
30371,2.629,181.52,19.83
30372,2.587,174.35,19.69
30373,2.549,186.43,19.5
30374,2.506,189.82,19.86
30375,2.465,190.1,19.51
30376,2.424,196.67,19.73
30377,2.381,187.23,19.69
30378,2.345,176.9,19.81
30379,2.303,179.38,19.73
30380,2.261,177.98,19.67
30381,2.22,166.16,19.73
30382,2.179,167.23,19.76
30383,2.135,154.58,19.73
30384,2.098,153.19,19.8
30385,2.063,174.13,20.73
30386,2.03,188.36,20.61
30387,2.001,179.68,20.9
30388,1.969,191.26,20.98
30389,1.951,222.32,21.84
30390,1.943,223.66,21.82
30391,1.939,224.74,21.69
30392,1.93,223.58,21.53
30393,1.929,224.76,21.69
30394,1.924,230,21.52
30395,1.917,225.26,21.75
30396,1.911,196.12,20.94
30397,1.885,100.85,17.41
30398,1.844,101.02,18.1
30399,1.795,99.25,19.02
30400,1.735,99.6,19.08
30401,1.684,99.47,18.85
30402,1.627,99.14,18.95
30403,1.578,99.14,19.03
30404,1.525,99.71,18.86
30405,1.463,98.99,19.24
30406,1.409,98.84,19.03
30407,1.354,98.7,19.28
30408,1.306,98.11,19.38
30409,1.26,98.26,19.25
30410,1.209,98.16,19.28
30411,1.162,98.45,19.11
30412,1.106,106.09,19.67
30413,1.07,135.89,20.24
30414,1.053,153.16,20.76
30415,1.032,158.08,20.6
30416,1.009,154.05,20.71
30417,0.987,146.11,20.74
30418,0.972,135.07,20.63
30419,0.947,135.77,20.61
30420,0.933,159.76,21.2
30421,0.931,186.71,21.66
30422,0.925,170.03,21.59
30423,0.922,171.31,21.76
30424,0.943,297.35,21.31
30425,1.012,369.13,22.22
30426,1.096,357.76,22.24
30427,1.177,346.97,20.84
30428,1.253,364.92,20.5
30429,1.322,348.76,20.79
30430,1.398,338.31,20.63
30431,1.475,336.48,20.65
30432,1.549,348.27,20.71
30433,1.621,357.88,20.67
30434,1.697,339.17,20.73
30435,1.771,333.1,20.67
30436,1.849,338.06,20.63
30437,1.915,343.71,20.66
30438,1.983,348.37,20.65
30439,2.053,345.15,20.73
30440,2.127,349.13,20.65
30441,2.195,350.73,20.68
30442,2.269,344.09,20.65
30443,2.333,342.22,20.61
30444,2.399,348.09,20.59
30445,2.46,355.62,20.71
30446,2.537,352.06,20.73
30447,2.612,347.22,20.65
30448,2.687,351.35,20.65
30449,2.763,350.12,20.71
30450,2.839,356.74,20.63
30451,2.9,267.95,19.95
30452,2.9,173,19.7
30453,2.867,144.44,20.27
30454,2.827,120.53,18.69
30455,2.787,137.09,19.59
30456,2.749,168.25,19.63
30457,2.709,171.26,19.56
30458,2.671,193.31,20.61
30459,2.642,211.24,20.66
30460,2.605,198.25,20.72
30461,2.559,196.45,20.7
30462,2.544,195.24,20.77
30463,2.516,202.96,21.07
30464,2.478,124.65,17.16
30465,2.424,111.64,18.54
30466,2.358,112.79,18.05
30467,2.295,111.82,18.72
30468,2.236,111.15,19.09
30469,2.191,111.48,18.83
30470,2.144,111.58,19.14
30471,2.097,111.15,19.05
30472,2.057,110.34,19.44
30473,2.017,111.13,19.29
30474,1.969,111.1,19.15
30475,1.914,110.98,19.28
30476,1.855,149.14,20.35
30477,1.826,215.53,21.61
30478,1.798,187.16,20.73
30479,1.776,183.83,20.76
30480,1.761,171.59,20.79
30481,1.743,179.95,20.95
30482,1.735,219.64,21.72
30483,1.727,224.54,21.72
30484,1.721,226.22,21.59
30485,1.719,220.81,21.86
30486,1.717,224.11,21.77
30487,1.715,218.05,21.54
30488,1.721,220.39,21.59
30489,1.72,216.53,21.29
30490,1.717,211.18,21.35
30491,1.72,205.25,20.76
30492,1.72,219.17,20.69
30493,1.718,217.07,20.71
30494,1.72,223.77,20.8
30495,1.712,176.36,19.46
30496,1.675,101.3,17.39
30497,1.641,100.39,18.66
30498,1.605,98.89,19.84
30499,1.567,99.85,19.22
30500,1.523,101.68,17.7
30501,1.488,100.71,17.94
30502,1.451,102.15,17.27
30503,1.403,98.69,19.43
30504,1.353,99.72,19.18
30505,1.299,99.19,18.97
30506,1.245,99.34,18.95
30507,1.189,99.12,19.02
30508,1.136,99.18,19.03
30509,1.093,180.14,20.55
30510,1.066,199.84,21.19
30511,1.033,192.94,21.33
30512,1.001,189.76,21.23
30513,0.975,137.13,20.3
30514,0.95,112.45,20.22
30515,0.915,119.05,20.24
30516,0.883,108.33,20.29
30517,0.861,153.82,21.22
30518,0.859,172.17,21.9
30519,0.859,163.96,20.78
30520,0.868,308.66,20.19
30521,0.932,347.51,21.75
30522,0.997,330,21.82
30523,1.065,324.92,21.67
30524,1.135,334.54,21.76
30525,1.194,327.79,21.79
30526,1.264,327.99,21.74
30527,1.345,324.11,21.79
30528,1.416,318.07,21.82
30529,1.507,322.75,21.76
30530,1.577,323.36,21.82
30531,1.637,314.01,21.76
30532,1.701,319.45,21.71
30533,1.767,328.1,21.78
30534,1.825,307.13,21.71
30535,1.889,307.23,21.79
30536,1.955,312.05,21.72
30537,2.02,314.17,21.74
30538,2.087,326.46,21.66
30539,2.139,314.68,21.74
30540,2.203,327.44,21.78
30541,2.241,316.23,21.92
30542,2.31,373.54,23.18
30543,2.397,383.86,23.25
30544,2.48,389.55,22.86
30545,2.553,353.34,21.75
30546,2.627,358.58,21.82
30547,2.691,251.47,21.14
30548,2.703,182.64,20.64
30549,2.721,218.13,20.77
30550,2.727,240.92,21.97
30551,2.733,264.41,22.73
30552,2.718,147.87,18.09
30553,2.689,134.13,16.97
30554,2.642,130.37,19.22
30555,2.594,130.27,19.37
30556,2.543,130.53,19.07
30557,2.488,130.39,18.93
30558,2.428,130.88,18.94
30559,2.375,182.32,20.5
30560,2.351,233.79,21.71
30561,2.319,235.32,21.35
30562,2.303,235.07,21.38
30563,2.272,235.16,21.56
30564,2.248,234.05,21.8
30565,2.229,286.91,22.95
30566,2.211,278.48,22.73
30567,2.189,274.5,22.18
30568,2.179,274.63,21.76
30569,2.166,258.45,21.71
30570,2.148,256.69,21.16
30571,2.164,242.56,20.78
30572,2.166,227.7,20.73
30573,2.161,229.8,20.73
30574,2.161,240.66,20.78
30575,2.162,234.73,20.73
30576,2.163,242,20.73
30577,2.165,253.91,20.74
30578,2.169,260.21,23.24
30579,2.167,237.26,23.77
30580,2.169,225.37,21.5
30581,2.161,203.29,21.19
30582,2.139,198.1,21.15
30583,2.119,192.94,21.37
30584,2.111,188.29,21.43
30585,2.104,186.72,21.39
30586,2.1,188,21.28
30587,2.095,186.56,21.31
30588,2.079,129.97,19.35
30589,2.035,86.4,18.5
30590,1.99,87.44,17.85
30591,1.943,87.48,17.91
30592,1.897,85.87,19.04
30593,1.853,85.68,18.93
30594,1.801,85.34,19.31
30595,1.747,85.81,19.15
30596,1.694,85.23,18.82
30597,1.644,85.55,18.97
30598,1.593,84.89,18.88
30599,1.542,85.32,18.91
30600,1.485,38.96,17.76
30601,1.411,29.14,16.95
30602,1.342,29.2,16.54
30603,1.266,29.11,16.7
30604,1.192,28.65,16.75
30605,1.114,28.35,16.67
30606,1.042,28.05,16.7
30607,0.984,138.33,20.31
30608,0.979,186.28,21.19
30609,0.967,185.57,21.39
30610,0.94,183.51,21.27
30611,0.92,190.35,21.28
30612,0.897,186.71,21.22
30613,0.896,202.06,21.7
30614,0.924,185.39,21.77
30615,0.927,165.77,21.33
30616,0.943,291.9,20.46
30617,1.016,385.25,21.8
30618,1.095,371.61,21.84
30619,1.178,369.02,21.72
30620,1.258,386.27,21.79
30621,1.34,359.19,21.81
30622,1.415,361.22,21.75
30623,1.495,355.99,21.72
30624,1.58,366.19,21.81
30625,1.663,378.37,21.78
30626,1.744,360.58,21.69
30627,1.826,362.79,21.76
30628,1.897,364.71,21.75
30629,1.98,365.68,21.31
30630,2.053,323.27,20.29
30631,2.115,322.5,20.27
30632,2.173,331.55,20.3
30633,2.238,331.21,20.24
30634,2.301,325.41,20.18
30635,2.366,322.15,20.3
30636,2.434,324.68,20.22
30637,2.499,330.48,20.31
30638,2.562,333.62,20.2
30639,2.636,330.57,20.26
30640,2.701,323.27,20.23
30641,2.76,327.91,20.18
30642,2.823,332.72,20.2
30643,2.865,247.69,20.44
30644,2.871,196.62,20.44
30645,2.865,195.84,21.52
30646,2.857,227.48,21.78
30647,2.849,226.85,21.71
30648,2.837,226.37,21.11
30649,2.803,135.78,18.05
30650,2.753,136.96,17.61
30651,2.709,134.7,18.85
30652,2.661,132.41,19.49
30653,2.613,132.92,19.38
30654,2.565,136.49,17.78
30655,2.515,133.54,19.39
30656,2.462,117.95,18.48
30657,2.401,99.64,17.97
30658,2.337,97.5,18.33
30659,2.275,96.37,18.52
30660,2.208,96.61,17.97
